1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43
0.1525879	-0.6408691	6.10E-02	-6.10E-02	1.739502	0.9155273	-0.4882812	9.16E-02	0.8850097	1.068115	-1.464844	0.3967285	0.3967285	0.213623	-0.5187988	0.5493163	-1.00708	0.213623	-9.16E-02	0.3662109	3.05E-02	1.098633	-0.3051758	0.1525879	0.9155273	-0.3051758	0.7019042	-0.5187988	-0.213623	-0.6103515	-2.227783	-0.5493163	-0.1220703	1.098633	-0.3051758	1.251221	6.10E-02	0.1831055	2.716064	-1.342773	-0.4577636	2.197265	0.1525879
9.16E-02	-0.7324218	6.10E-02	-6.10E-02	1.525879	0.8544921	-0.1220703	-0.4577636	0.6713867	0.7324218	-0.7324218	0.9765624	0.3662109	0.1831055	-0.7629394	0.793457	-0.1831055	-0.1220703	0.1525879	-0.3356933	3.05E-02	0.1220703	0.3967285	-1.220703	6.10E-02	-0.3967285	-1.617432	-0.3356933	-0.1220703	-0.3051758	-2.380371	-0.3356933	-0.1220703	0.6408691	-0.4882812	1.251221	0.5798339	0.1525879	2.075195	9.16E-02	-0.213623	2.655029	0.2441406
0.1220703	-0.6408691	-0.1525879	-0.2746582	1.037598	0.793457	-3.05E-02	-0.4272461	0.3356933	1.190185	0.4577636	0.9155273	0.1831055	0.4577636	0.1220703	1.068115	-0.2441406	-0.3967285	9.16E-02	-0.6713867	0.1220703	-0.6103515	0.6713867	-0.1525879	0	-6.10E-02	-2.197265	-0.9155273	-0.1831055	0.3356933	-1.525879	3.05E-02	-6.10E-02	0.6713867	-3.05E-02	0.3356933	6.10E-02	-0.1220703	2.166748	0.1220703	-0.3356933	2.838135	-9.16E-02
0.1831055	-0.3051758	0.213623	-0.4272461	6.10E-02	1.434326	-3.05E-02	-0.5187988	0.4577636	2.105713	0.7324218	0.4272461	0.3051758	0.3051758	0.2746582	0.9765624	-3.05E-02	-0.1220703	0.3662109	-0.5187988	3.05E-02	-0.4577636	0.3051758	0.1220703	0	-0.2441406	-2.044677	1.098633	-0.1831055	0.4272461	-0.9155273	0	6.10E-02	0.8850097	-0.2746582	-0.2441406	-0.1220703	-0.2441406	1.861572	-0.4882812	-0.4272461	2.929687	0.213623
0.1220703	0.1220703	0.7629394	-0.6408691	-0.4577636	1.617432	-6.10E-02	-0.5493163	0.3051758	1.373291	0.4272461	0.793457	0.213623	-0.1220703	0.7629394	0.8239745	0.1831055	-3.05E-02	0.1525879	-0.5187988	-3.05E-02	-0.9155273	0.213623	-0.1220703	0	-0.3356933	-2.349853	0.793457	-6.10E-02	0.7324218	-0.3967285	3.05E-02	3.05E-02	0.793457	-0.4882812	-0.5493163	0.4882812	-6.10E-02	1.586914	-0.793457	-0.793457	2.532959	3.05E-02
9.16E-02	0.2746582	0.4577636	-1.220703	0.2441406	1.953125	-0.2746582	-0.7019042	-0.5187988	1.983642	0.4882812	0.7019042	3.05E-02	0.3356933	0.8239745	1.00708	-6.10E-02	0.5187988	0.2441406	-0.7019042	0	-1.220703	0.4577636	3.05E-02	-0.4272461	-0.4882812	-2.532959	0.2441406	0.1220703	6.10E-02	-9.16E-02	-0.6408691	0.2441406	0.3356933	-0.213623	-0.4272461	0.8239745	-0.1525879	0.793457	-0.5187988	-0.4577636	1.983642	-0.1831055
0.1525879	0.3356933	6.10E-02	-1.403808	1.159668	1.647949	-0.3967285	-0.5798339	0.4882812	1.922607	0.6713867	0.5187988	-3.05E-02	0.3356933	0.7629394	1.159668	-0.3356933	0.3967285	0.3356933	-0.1220703	0.213623	-0.793457	0.7324218	-3.05E-02	-0.6408691	-0.3051758	-1.800537	-0.1831055	0.1525879	1.12915	-0.1525879	-0.3356933	1.251221	0.2746582	-0.1525879	-0.6408691	0.4272461	-0.4882812	9.16E-02	-0.3051758	-0.1831055	2.01416	-0.2441406
0.2441406	0.1525879	-0.1831055	-1.586914	1.098633	1.983642	0.1220703	0.2441406	0.7629394	0.9460449	0.8850097	0.8544921	0.2441406	0.2746582	0.7019042	0.793457	6.10E-02	6.10E-02	0.4577636	0.2746582	9.16E-02	-0.6103515	0.6713867	9.16E-02	-0.5798339	-0.213623	-1.190185	-0.2746582	0.3051758	1.190185	0.4577636	-0.3662109	1.678467	0.3051758	-0.3356933	-0.1831055	0.3356933	-0.6103515	-0.1220703	-0.7324218	-0.5187988	2.166748	0.2441406
0.2441406	-0.2746582	-0.7324218	-1.464844	1.434326	2.532959	0.3356933	0.5798339	0.4272461	0.5493163	0.9765624	0.7629394	0.5493163	0.1220703	0.1525879	0.6103515	0.1831055	0.1525879	0.5187988	0.2746582	3.05E-02	-0.6713867	0.3967285	0.5187988	-0.2441406	-0.2746582	-0.4577636	-0.2746582	0.2746582	0.5798339	0.2746582	-0.2441406	2.105713	0.2441406	-0.2746582	0.213623	0.1220703	-0.8544921	0.1220703	-0.8850097	-0.6103515	1.586914	0.3662109
0.2746582	0.3356933	-1.12915	-1.739502	1.861572	2.502441	1.647949	0.5798339	0.4272461	0.6713867	0.8544921	0.9765624	0.8850097	0.1220703	0.2746582	0.5798339	3.05E-02	0.2746582	0.3356933	0.3051758	0.1831055	-0.2441406	0.3662109	0.3051758	-0.3051758	-0.1525879	0.3051758	-0.2746582	-0.3051758	0.6408691	0.6713867	-0.2746582	1.159668	-3.05E-02	6.10E-02	-0.4577636	0.5798339	-0.3967285	0.213623	-0.6103515	-0.793457	1.12915	-6.10E-02
0.2746582	-1.342773	-1.251221	-0.7019042	2.01416	2.01416	1.220703	0	0.7324218	1.037598	0.7629394	1.00708	0.8544921	0.5798339	1.098633	0.4577636	0.1525879	0.2746582	-3.05E-02	-3.05E-02	0.5798339	0.1525879	0.2441406	0.213623	-0.213623	0.3356933	0.6713867	-0.6713867	0	0.4882812	0.3967285	-6.10E-02	1.373291	0.2441406	0.4577636	-0.6713867	0.2746582	-0.4577636	9.16E-02	-0.6408691	-0.6408691	0.3967285	-0.3051758
0.213623	-1.098633	6.10E-02	-0.4272461	1.525879	1.281738	0.4272461	-0.5493163	0.4882812	0.6713867	0.4577636	1.037598	0.7324218	0.8544921	-0.3662109	0.3662109	0.2746582	-0.213623	0.1831055	-0.1831055	0.793457	0.6408691	0.5493163	1.251221	0.1220703	0.3051758	0.5187988	-0.5187988	-0.1220703	6.10E-02	3.05E-02	-6.10E-02	1.373291	0.5798339	0.2441406	-1.098633	0.5493163	-0.5493163	-3.05E-02	-0.8544921	-0.1525879	9.16E-02	-0.8850097
9.16E-02	-0.6713867	-0.5798339	-0.3051758	1.678467	1.159668	6.10E-02	-0.9460449	0.6103515	0.5493163	0.2746582	1.037598	0.4882812	0.5798339	-1.037598	0.213623	0.8239745	-6.10E-02	0.213623	3.05E-02	0.793457	0.213623	0.4272461	1.464844	-6.10E-02	-6.10E-02	0.2746582	-0.1525879	-0.1525879	-9.16E-02	-6.10E-02	-0.213623	1.190185	3.05E-02	-6.10E-02	-0.4577636	0.1831055	-0.5187988	9.16E-02	-0.7629394	-0.3967285	-0.6408691	-1.12915
0	-0.4272461	-1.953125	-0.5798339	1.312256	0.9155273	-0.9765624	0.3662109	0.8850097	0.3051758	-0.1220703	1.00708	-3.05E-02	0.7629394	-1.89209	6.10E-02	0.7629394	0.4882812	0.7324218	-6.10E-02	1.037598	-0.1831055	0.2746582	1.159668	-0.6103515	-0.1525879	-6.10E-02	-6.10E-02	-0.3051758	-0.2441406	-0.1525879	-0.4272461	1.373291	0.3051758	0.1220703	-0.3051758	0.5798339	-0.2441406	-0.213623	-0.9460449	-0.5187988	-0.3662109	-1.098633
0	-0.2441406	-1.556396	-0.793457	1.190185	1.281738	-1.495361	9.16E-02	1.434326	0.9460449	-0.7019042	0.9765624	-0.5798339	0.8544921	-1.617432	9.16E-02	0.6408691	0.3356933	-6.10E-02	-6.10E-02	0.7019042	-1.068115	0.4272461	0.6103515	-1.159668	-0.4272461	-0.1525879	0.2441406	-0.3967285	-0.2441406	-0.213623	-0.3356933	1.342773	0.5798339	0.1220703	-0.3662109	0.3356933	0.1220703	-0.3051758	-0.4577636	-0.3051758	0.6408691	-0.793457
0	3.05E-02	-1.983642	-0.7019042	1.098633	1.739502	-1.281738	0.5493163	0.6103515	0.8544921	-0.3662109	0.4577636	-1.342773	2.380371	-1.220703	0.1220703	0.8544921	0.2746582	0.2441406	-0.1831055	0.2746582	-0.9765624	0.3662109	0.3662109	-1.251221	-0.6713867	0.1525879	0.5493163	-0.5187988	-0.1831055	-1.12915	-0.2746582	0.8239745	0.3967285	-0.1220703	6.10E-02	0.4272461	-0.5187988	-0.213623	-0.4882812	6.10E-02	0.5798339	-0.213623
3.05E-02	0.1220703	-2.227783	-0.5187988	0.6103515	1.647949	-1.281738	0.7324218	1.251221	0.8850097	-0.4272461	0.3967285	-1.281738	1.708984	-1.251221	0.4577636	0.7324218	9.16E-02	0.213623	-0.1525879	0.2441406	-0.5493163	0.2441406	0.3967285	-1.00708	-0.793457	0.4272461	0.3356933	-0.1831055	-9.16E-02	0.4882812	-0.2746582	0.7019042	-3.05E-02	-9.16E-02	0.1525879	0.6103515	-0.3662109	-0.2441406	-0.4577636	-0.3051758	-0.1525879	0.3967285
3.05E-02	0.1525879	-2.01416	-0.8544921	0.5187988	1.464844	-0.8544921	0.5493163	1.220703	0.7629394	-1.800537	0.5493163	-0.7629394	0.4272461	-0.9155273	0.3967285	0.3356933	0.3967285	-3.05E-02	0.1220703	-0.4882812	-0.3967285	-9.16E-02	0.3967285	-1.525879	-0.3356933	0.3356933	-3.05E-02	-0.1220703	0	0.8239745	-0.4577636	0.7019042	0.4272461	-6.10E-02	0.9155273	0.793457	6.10E-02	1.00708	-0.793457	-1.098633	-0.4882812	2.624511
6.10E-02	0.3967285	-1.831055	-0.8239745	0.6103515	1.281738	-1.00708	0.2746582	1.251221	0.4577636	-1.983642	0.7019042	-0.5798339	0.1525879	-0.793457	0.5493163	0.8239745	0.1831055	0.213623	6.10E-02	-0.6103515	-0.213623	0.2441406	1.586914	-1.403808	-0.213623	-0.1525879	0.1831055	-3.05E-02	0.1831055	1.495361	-0.4272461	0.5187988	0.6408691	0	1.068115	0.7019042	0.5493163	0.1525879	-0.9460449	-1.312256	-0.9765624	1.434326
3.05E-02	0.4882812	-1.861572	-1.12915	0.9460449	1.403808	-0.4577636	0.1220703	1.098633	0.6408691	-2.197265	0.9460449	-9.16E-02	0.3051758	-0.7324218	0.3662109	1.068115	0.1831055	0.1220703	3.05E-02	3.05E-02	0	0.2441406	0.9460449	-1.89209	-0.213623	-0.3662109	-0.1220703	-6.10E-02	0.1831055	1.373291	-0.5493163	2.319336	0.793457	-0.1525879	0.3967285	0.3662109	0.1220703	-0.3967285	-1.647949	-1.251221	-1.281738	0.7019042
-9.16E-02	3.05E-02	-1.617432	-1.373291	0.7629394	1.556396	-0.4882812	-0.1525879	0.9765624	0.6713867	-2.044677	0.9765624	9.16E-02	0.2746582	-0.2441406	6.10E-02	0.4272461	0.1831055	-0.213623	0.213623	-0.1525879	0.1220703	-0.2441406	0.3356933	-0.7629394	-0.3356933	-0.1525879	-0.3662109	-0.3356933	3.05E-02	0.8239745	-0.3662109	0.8850097	0.2746582	-0.7019042	0.1831055	0.2746582	0.213623	3.05E-02	-1.220703	-1.403808	-2.075195	0.4577636
-0.2441406	0.1220703	-1.403808	-2.166748	0.4882812	0.793457	-0.3356933	-3.05E-02	0.793457	9.16E-02	-1.312256	0.5798339	0.3662109	-3.05E-02	-0.2441406	-6.10E-02	0.3967285	0.3662109	-0.1525879	0.5187988	-0.1525879	-9.16E-02	-0.7019042	0.793457	-1.464844	-0.4882812	-1.159668	-0.3662109	-0.6408691	-0.1525879	0.213623	-0.4882812	0.213623	-9.16E-02	-1.251221	6.10E-02	0.4272461	1.312256	0.1220703	-0.5493163	-1.861572	-2.288818	-0.2441406
-0.3356933	6.10E-02	-0.9155273	-2.380371	0.3662109	-0.3051758	-9.16E-02	-1.312256	1.068115	-0.4882812	-1.434326	0.2746582	0.6103515	0.2441406	-0.793457	3.05E-02	0.3356933	0.3051758	-0.213623	0.4577636	-0.1525879	-0.4272461	-0.3051758	0.7019042	-2.197265	-0.8239745	-1.251221	-0.2441406	-1.00708	-0.3356933	0.3051758	-0.5493163	0.213623	-6.10E-02	-1.556396	0.7019042	0.3662109	1.525879	9.16E-02	-0.9765624	-1.373291	-2.380371	-0.4272461
-0.3051758	0.3356933	-0.793457	-1.800537	0.4882812	0	-0.3051758	-1.312256	1.00708	-0.4577636	-1.312256	0.1220703	0.5798339	0.7019042	-0.9765624	0	0.3967285	9.16E-02	-3.05E-02	0.1220703	0.2441406	-0.1220703	-3.05E-02	0.2746582	-2.532959	-0.4272461	-0.2441406	-0.2441406	-0.5493163	-0.1831055	0.1220703	-1.098633	0.213623	0.2441406	-1.586914	0.6103515	0.3662109	0.3662109	0.1220703	-1.251221	-1.89209	-2.349853	-0.3356933
-0.2441406	3.05E-02	-0.5187988	-1.861572	0.7019042	3.05E-02	-0.4577636	-0.6103515	1.159668	-1.220703	-1.495361	0.5493163	0.6408691	0.8239745	-0.7324218	0.6713867	0.2746582	-1.312256	-0.2746582	-0.1831055	3.05E-02	-0.213623	-0.1525879	9.16E-02	-2.105713	-0.3051758	0.3356933	-3.05E-02	-6.10E-02	-0.1220703	0.3356933	0.9155273	9.16E-02	0.1525879	-1.647949	0.3356933	0.3356933	9.16E-02	-3.05E-02	-0.1220703	-1.464844	-3.112793	-0.3356933
-0.213623	-0.3662109	0.2441406	-3.112793	0.7324218	0.7629394	-0.7324218	-0.4272461	-0.9155273	0	-1.373291	0.793457	0.5187988	0.9155273	-0.5798339	0.3662109	0.3356933	-0.6713867	-0.213623	-0.213623	0.7019042	-0.3051758	-0.4577636	0.1220703	-1.708984	-0.3356933	0.3967285	-3.05E-02	-0.1525879	-0.2441406	0.7324218	0.2441406	6.10E-02	0.2441406	-1.342773	0.2441406	0.3662109	-0.1831055	-0.213623	0.4272461	-1.220703	-2.746582	-0.2441406
-0.1220703	-0.6103515	0.5493163	-3.509521	0.7629394	0.5187988	-0.9765624	0	-0.3967285	1.403808	-0.9460449	1.312256	9.16E-02	0.6713867	-0.1525879	0	0.3662109	-0.2441406	-6.10E-02	0.213623	0.5493163	-0.1831055	-0.1831055	-3.05E-02	-1.403808	-0.2746582	0.5493163	-0.2441406	-3.05E-02	-9.16E-02	0.5493163	-0.1831055	-6.10E-02	0.5798339	-0.9460449	0.3356933	0.3967285	-0.4577636	-0.1525879	0.8544921	-0.8544921	-2.166748	-0.2441406
0	-0.5798339	0.3662109	-3.234863	0.1831055	0.6408691	-0.6408691	-0.3662109	-0.2441406	0.8544921	-0.6103515	1.12915	-3.05E-02	0.7019042	0.213623	1.190185	1.098633	-9.16E-02	-0.4577636	1.495361	0.5493163	-0.4577636	-0.1831055	-3.05E-02	-0.8850097	-0.4272461	0.2441406	-0.3662109	-0.1220703	-0.1831055	0.3356933	0.3967285	-0.5798339	0.9155273	-0.9155273	0.3967285	2.319336	-0.6408691	-6.10E-02	0.793457	-0.5493163	-2.075195	0
-6.10E-02	-0.7019042	6.10E-02	-2.990722	-3.05E-02	0.4272461	-0.2746582	-0.4577636	0.1831055	0.5187988	0.5493163	0.8239745	0	-0.1525879	-0.5493163	1.678467	1.159668	-6.10E-02	-0.4882812	0.2441406	0.3662109	-0.4882812	-3.05E-02	0.3051758	-0.4882812	-0.5493163	0.3967285	-0.1525879	-3.05E-02	-0.3356933	0.2441406	0.213623	-0.2441406	0.6103515	-0.6408691	0.4577636	1.190185	-0.9460449	6.10E-02	1.00708	-1.00708	-2.01416	6.10E-02
-9.16E-02	-0.8239745	-0.5493163	-2.227783	0.1525879	0.8239745	-0.7324218	-0.5493163	0.2746582	0.213623	0.9155273	0.3356933	0.4272461	-0.2441406	-0.5187988	0.5187988	1.159668	-9.16E-02	-0.4577636	6.10E-02	0.1831055	-0.5798339	0.1220703	0.6713867	-0.6408691	-0.793457	0.5798339	-0.2441406	-1.12915	-0.213623	6.10E-02	0.1525879	6.10E-02	0.2746582	-0.7019042	0.5798339	0.213623	-1.373291	3.05E-02	2.563476	-1.495361	-0.8239745	0.213623
0	-0.8239745	-0.7324218	-1.464844	9.16E-02	0.9155273	-0.1831055	-0.6103515	0.9460449	0.6408691	1.617432	0.4882812	6.10E-02	0.5187988	-0.1220703	0.213623	0.213623	-0.7324218	-0.6713867	-0.6103515	9.16E-02	3.05E-02	0	-3.05E-02	-0.5798339	-0.7324218	0.5493163	0.1220703	-0.213623	0.2746582	-0.1525879	0.4882812	6.10E-02	0.3051758	-0.6408691	0.793457	0.2746582	-1.403808	6.10E-02	2.777099	-1.983642	-0.3662109	-9.16E-02
-3.05E-02	-0.8239745	-0.5187988	-1.861572	0.213623	0.9460449	0.3356933	-0.5187988	0.3051758	0.3662109	0.9765624	-0.7324218	-0.1220703	1.159668	-3.05E-02	-0.1831055	0.7629394	-0.6408691	-0.6713867	-1.403808	0.5187988	0.5187988	-6.10E-02	-0.1831055	-0.1220703	-1.281738	-0.6408691	0.2746582	6.10E-02	9.16E-02	-0.3662109	0.3051758	-0.3662109	0.6408691	-0.8239745	0.3051758	3.05E-02	-1.12915	0.4882812	2.532959	-1.068115	0.5798339	0.3967285
6.10E-02	-0.793457	-9.16E-02	-0.8850097	0.1220703	0.6408691	0.7324218	-0.3662109	0.1831055	-0.8239745	-9.16E-02	-0.3051758	-0.1525879	0.9155273	-3.05E-02	3.05E-02	1.342773	0.3662109	-0.793457	-9.16E-02	0.3662109	0.213623	-6.10E-02	-0.2441406	-0.3356933	-1.12915	0.1220703	0.3051758	0.5493163	-0.3051758	-0.4272461	0.3967285	-0.3967285	0.793457	-0.9155273	0	6.10E-02	-0.7019042	0.6103515	2.990722	-0.9460449	0.8239745	0.7324218
6.10E-02	-0.5187988	-0.6713867	-0.793457	0.4272461	0.5493163	0.2441406	0.3662109	0.3967285	-0.7324218	-0.6713867	0.2746582	-0.5187988	0.793457	-0.2746582	0.2441406	1.281738	0.3051758	-0.3662109	0.3051758	0.213623	3.05E-02	0.213623	-0.213623	-0.7324218	-0.5798339	0.1525879	-3.05E-02	0.2441406	-0.5798339	-0.3356933	0.3662109	6.10E-02	1.00708	-0.5798339	-0.3967285	0.2746582	-0.6408691	0.5798339	1.556396	-0.6713867	1.708984	0.6103515
6.10E-02	-0.8850097	-0.3662109	-1.434326	0.5187988	-0.1831055	3.05E-02	0.1831055	0.7324218	-1.098633	-0.7324218	0.7629394	-1.068115	0.8239745	-0.4272461	0.213623	0.9155273	0.4882812	0.1220703	0.3356933	0.3967285	-0.1525879	1.373291	-3.05E-02	0.3356933	-0.7629394	-0.1525879	-0.1831055	0	-0.7019042	-3.05E-02	0.793457	0.5187988	0.9765624	-1.525879	-0.6713867	0.3356933	-0.1525879	9.16E-02	0.9155273	-0.5798339	2.258301	0.7324218
0	-0.9765624	-0.9155273	-1.617432	0.3967285	-0.8544921	-0.1831055	-0.2441406	0.4577636	-1.12915	-0.5187988	1.068115	-0.8239745	0.5798339	0.3967285	0.213623	1.00708	0.6103515	0.5187988	3.05E-02	0.1831055	-3.05E-02	1.617432	0.4882812	-0.3967285	-1.068115	-0.4577636	-0.2441406	9.16E-02	-0.3662109	-0.1831055	1.068115	0.4577636	1.281738	-0.5187988	-1.12915	0.1220703	-0.6713867	3.05E-02	0.3967285	0.213623	0.793457	0.6103515
0	0.793457	-1.159668	-1.739502	9.16E-02	-0.6408691	-0.2746582	-0.1831055	0.3051758	-1.068115	-0.5798339	1.647949	-0.3356933	0.3051758	1.098633	0.1831055	1.495361	0.8239745	1.00708	0.2746582	-0.213623	-0.1525879	1.831055	3.05E-02	-0.6103515	-2.166748	-0.6103515	-3.05E-02	0	-0.5493163	-0.1220703	0.7019042	0.1220703	1.220703	-0.3967285	-0.9765624	0.4882812	-0.1525879	-0.8544921	9.16E-02	0.5187988	0.3356933	-0.2441406
0	0.7324218	-0.5187988	-1.861572	0.3967285	-0.4272461	-0.5493163	0.4577636	0.2746582	-0.8850097	-0.3356933	1.617432	0.1831055	0.2746582	1.098633	0.3662109	1.831055	0.5798339	1.098633	0.3662109	-0.1831055	-0.5187988	1.495361	6.10E-02	-0.8239745	-1.983642	-0.6103515	-6.10E-02	0.1220703	-0.4272461	-0.3967285	0.3967285	-0.3051758	0.7019042	-0.1525879	-0.7629394	0.3356933	0.2746582	-1.00708	0.5493163	-0.7324218	-0.3051758	0.1525879
0	-0.2746582	-0.6408691	-2.01416	0.3051758	-0.2746582	-0.213623	0.4882812	0.7019042	-1.037598	-0.3051758	0.7324218	0.4272461	0.3662109	0.4882812	0.4577636	1.068115	0.6103515	1.251221	3.05E-02	0.3967285	-6.10E-02	1.098633	0.1525879	-0.7324218	-1.586914	-0.7324218	-6.10E-02	-0.1831055	-0.3967285	-0.3356933	0.2746582	3.05E-02	0.8239745	9.16E-02	-0.5798339	-6.10E-02	0.793457	0.213623	-0.4882812	-0.8239745	-0.3662109	0.2746582
3.05E-02	-0.3967285	-0.9765624	-1.739502	0.3967285	9.16E-02	0.7324218	0.6713867	0.3662109	-1.037598	-9.16E-02	0.3967285	0.6408691	0.7019042	0.8544921	0.4882812	0.6408691	-0.2441406	0.8850097	-9.16E-02	0.4272461	0.1525879	0.9460449	-6.10E-02	-0.9765624	-1.556396	-0.5187988	-0.1525879	-0.2746582	-0.6408691	1.556396	0.4577636	-0.213623	1.00708	9.16E-02	-1.403808	-0.7324218	0.8239745	0.7629394	-1.403808	-0.7019042	0.1220703	0.7629394
-3.05E-02	-0.4882812	-0.4882812	-1.708984	0.1220703	0.213623	0.9155273	0.4272461	0.7629394	-1.00708	-0.3051758	-3.05E-02	0.7324218	0.5798339	0.5798339	0.7019042	0.9155273	-0.213623	0.3662109	-9.16E-02	0	9.16E-02	0.6408691	3.05E-02	-0.6103515	-1.312256	-0.3051758	0.213623	-0.4272461	-1.525879	0.3051758	0.2441406	0.2441406	0.793457	-0.1220703	-1.281738	-0.1525879	0	0.8544921	-1.525879	-0.7629394	6.10E-02	0.9765624
-3.05E-02	0	-1.098633	-2.044677	0.5493163	0.8544921	0.8239745	0.9460449	1.068115	-0.1831055	-0.1220703	-0.2746582	0.6713867	0.213623	9.16E-02	9.16E-02	1.159668	-3.05E-02	0.3662109	0.213623	3.05E-02	0.1220703	0.3662109	0.3356933	-0.7324218	-1.098633	-1.190185	0.3356933	-0.3662109	-1.495361	0.1220703	0	0.4882812	0.4272461	-0.213623	-0.3356933	0.3356933	0.1220703	1.00708	-2.075195	-0.6408691	-0.1525879	-3.05E-02
-3.05E-02	-9.16E-02	-1.12915	-1.403808	-0.2441406	0.8850097	1.159668	0.9155273	0.7324218	-0.2441406	-0.2746582	-0.2746582	0.5798339	6.10E-02	6.10E-02	0.4272461	1.12915	0.7629394	0.1525879	-3.05E-02	6.10E-02	9.16E-02	0.1220703	0	-1.434326	-0.5493163	-1.159668	6.10E-02	-0.5187988	-1.556396	-0.1525879	-0.1831055	0.3662109	0.5493163	0.7629394	0.3051758	0.5493163	0.1831055	0.7019042	-1.800537	-0.5798339	-6.10E-02	-0.3662109
-6.10E-02	-0.4577636	-1.495361	-0.6408691	0.3662109	0.5798339	0.8850097	0.2746582	0.6408691	-0.4882812	-0.3967285	-0.4882812	0	-0.1831055	0.3356933	0.7324218	1.037598	0.9765624	0.2746582	-9.16E-02	0.3967285	-3.05E-02	-0.1525879	-0.2441406	-1.953125	-0.4882812	-0.7629394	-0.9155273	-0.6408691	-1.251221	-0.2746582	-0.213623	0.3051758	0.5798339	-0.3051758	1.251221	0.213623	6.10E-02	0.7324218	-1.12915	-0.5187988	0.4882812	0.2441406
-6.10E-02	-0.6713867	-1.12915	-1.403808	0.1220703	0.7019042	0.6713867	-1.12915	0.1220703	-0.6713867	-0.5187988	-0.3356933	-0.1525879	0.213623	0.6713867	1.12915	0.6408691	0.5493163	0.3356933	-0.1831055	0.3051758	0	0.213623	-6.10E-02	-1.159668	-0.9460449	-0.3967285	0	-0.6408691	-0.9765624	-0.3967285	-0.1831055	0.2746582	0.3662109	-0.5798339	0.8239745	0.1525879	-0.2441406	0.7324218	-0.6713867	-0.5493163	0.9460449	0.9155273
-3.05E-02	-0.4882812	-0.8544921	-2.349853	6.10E-02	2.532959	0.3967285	-0.3051758	-0.7324218	-6.10E-02	-1.586914	0.2441406	-0.5187988	-3.05E-02	0.4577636	1.190185	0.7019042	0.8850097	0	-0.1220703	0.2441406	-0.1220703	-0.2441406	0.2746582	-0.1831055	-0.9460449	0	-0.213623	-0.5187988	-0.5798339	-0.1220703	0.2441406	0.3051758	-1.342773	-0.6103515	1.495361	0.1220703	-0.5187988	0.8239745	-6.10E-02	-0.6408691	0.9460449	1.00708
-3.05E-02	-0.4882812	-0.4272461	-2.685547	0.3356933	2.044677	0.1525879	-0.1220703	-1.00708	0.1525879	-1.800537	0.4272461	-0.3356933	0.213623	0.1220703	0.9460449	1.159668	0.4882812	0.5798339	-0.1220703	0.3967285	-0.2746582	-0.5493163	-0.1525879	-0.3662109	-0.5187988	-0.4577636	0.4577636	-0.4272461	-0.5187988	0.5493163	0.2441406	0.3662109	-2.01416	-0.6103515	1.342773	0.4272461	-0.6103515	0.6713867	0.1831055	-0.793457	0.5493163	0.8850097
0	-0.3356933	-0.4272461	-1.251221	0.5798339	0.5798339	0.1220703	0.6103515	-1.00708	0.4577636	-0.3967285	0.2746582	-0.3051758	0.1525879	9.16E-02	0.5798339	1.403808	0.4882812	0.6713867	0.3051758	0.5798339	-0.2746582	-0.7629394	-0.4272461	-0.6103515	-0.6408691	-0.7019042	0.5187988	-0.5493163	-0.213623	0.3051758	-0.1525879	0.1220703	-2.380371	0	0.6713867	-6.10E-02	0.2441406	0.5798339	0.3967285	-0.9765624	0.1220703	1.159668
-6.10E-02	-0.7019042	-0.3967285	-1.068115	0.7019042	0.3662109	-0.213623	3.479004	-1.281738	-3.05E-02	-0.1220703	0.5187988	0.3051758	3.05E-02	0	0.2441406	1.12915	0.3356933	0.6408691	6.10E-02	0.9155273	-0.6713867	-0.213623	-0.6408691	-0.7019042	-0.7019042	-0.8544921	0.3967285	-0.3662109	-0.1525879	-0.1525879	-1.617432	-9.16E-02	-1.678467	0	0.4882812	-0.2441406	-0.213623	0.3051758	0.1525879	-0.8544921	-9.16E-02	0.5493163
-0.1220703	-0.8544921	-0.3356933	-1.068115	0.5493163	0.7019042	-1.312256	2.319336	0.1831055	-3.05E-02	0.4272461	0.5493163	0.1831055	6.10E-02	-0.1831055	-1.312256	1.342773	-0.4882812	2.349853	-3.05E-02	0.8544921	-1.12915	-0.1831055	-0.6408691	-0.6103515	-0.4272461	-0.5493163	0.3967285	-0.5798339	-3.05E-02	-0.3967285	-1.922607	6.10E-02	-1.89209	0	0.4272461	-0.3356933	0.1220703	0.5493163	0.2441406	-1.220703	-0.6103515	-0.4272461
-3.05E-02	-0.7629394	3.05E-02	-0.9460449	2.89917	0.5187988	-1.464844	1.342773	0.6408691	0.3967285	0.3662109	0.7629394	-0.2746582	-6.10E-02	-0.3051758	-1.098633	1.159668	-0.4882812	1.403808	-0.1220703	0.4272461	-0.8850097	-0.1525879	-0.3967285	-0.5493163	-0.1831055	-0.3356933	0.3051758	-0.8239745	0.4272461	-0.3967285	-0.3967285	0.3051758	-0.793457	0	9.16E-02	-0.1525879	0.2441406	0.5493163	-0.7324218	-0.9460449	-0.3356933	-0.1831055
